ENSPFOG00000007415  oxt (1 of 3) 	2056	3014	1724	2022	1594	1588	1450	435	1777	826	959
ENSPFOG00000007439  FABP1 (1 of 2) 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000007466  smyd1b (1 of 2) 	4692	6555	4686	4527	3492	4660	3879	1622	3942	4067	3133
ENSPFOG00000007556  lzts3b 	7367	8844	7859	7089	5299	6726	5724	2975	5829	6290	5656
ENSPFOG00000007631  oxt (2 of 3) 	2170	3178	1941	2116	1666	1669	1484	533	1965	879	1025
ENSPFOG00000007635  FABP1 (2 of 2) 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000007637  smyd1b (2 of 2) 	4	2	7	0	3	9	10	3	2	3	0
ENSPFOG00000007713  ubox5 	1081	376	551	418	457	714	592	206	640	364	405
ENSPFOG00000007734  avp 	5524	6563	3623	5511	3382	4128	5389	894	4039	2977	2501
ENSPFOG00000022455  ensembl 	0	3	2	1	1	6	11	3	5	11	2
ENSPFOG00000023619  ensembl 	1	7	3	2	2	4	16	3	1	18	13
ENSPFOG00000007743  slc35d2 	215	138	153	116	111	134	104	87	111	118	125
ENSPFOG00000007837  znf367 	82	38	39	35	26	34	26	28	34	29	28
ENSPFOG00000007883  HABP4 	35	32	24	35	20	25	24	16	18	24	20
ENSPFOG00000007992  cdc14b 	4720	5989	5005	5357	3388	4998	3801	3230	3768	4202	4755
ENSPFOG00000008195  aaed1 	76	64	28	27	39	35	26	25	41	43	26
ENSPFOG00000008199  fbxl17 	572	625	529	482	375	516	439	259	400	467	523
ENSPFOG00000008227  efna5b 	325	273	282	243	159	283	215	179	255	337	205
ENSPFOG00000008266  gadd45ga 	1188	1097	1316	810	614	929	666	617	846	828	856
ENSPFOG00000008299  creb3l3l 	2093	1705	2383	1813	1251	2018	1583	1031	1804	1677	1580
ENSPFOG00000008347  nim1k 	2716	3135	3090	3020	1713	2999	2842	1469	2270	3232	2413
ENSPFOG00000008390  znf131 	659	551	725	573	428	515	494	366	512	524	579
ENSPFOG00000008493  sepp1a 	4085	3892	6256	3357	2061	3738	3965	1848	4557	4437	2544
ENSPFOG00000008511  ghra 	67	112	94	67	40	78	83	36	33	77	66
ENSPFOG00000008609  fbxo4 	522	285	274	224	196	175	156	142	275	213	292
ENSPFOG00000008664  C5orf51 	1138	1027	1220	929	678	935	843	592	792	902	868
ENSPFOG00000008710  oxct1a 	1966	1787	2234	1673	1381	1739	1494	1141	1453	1613	1606
ENSPFOG00000008941  plcxd3 (1 of 2) 	4617	4635	5231	4869	3073	4212	3411	2331	3906	3805	3174
ENSPFOG00000008948  c7a (1 of 2) 	40	21	99	60	48	55	73	20	28	18	26
ENSPFOG00000009043  rgs7bpa (1 of 2) 	739	731	672	657	467	607	525	393	502	571	638
ENSPFOG00000021251  Telomerase-vert 	2	3	1	1	2	1	1	1	1	1	0
ENSPFOG00000007842  arl5c 	236	287	307	224	148	210	224	78	205	264	214
ENSPFOG00000007968  cacnb1 	4595	3953	5135	4518	2997	4320	3372	1751	3518	4568	2601
ENSPFOG00000008270  rpl19 (2 of 2) 	13402	12374	12619	11812	8255	11184	7677	6483	8918	9810	9787
ENSPFOG00000008315  st8sia6 (1 of 4) 	89	47	77	53	90	133	38	58	80	122	128
ENSPFOG00000008384  st8sia6 (2 of 4) 	73	63	67	38	41	91	55	45	42	73	59
ENSPFOG00000008395  st8sia6 (3 of 4) 	765	732	722	477	506	673	525	425	585	582	601
ENSPFOG00000022919  st8sia6 (4 of 4) 	2	0	1	5	2	0	0	1	1	2	0
ENSPFOG00000008496  GJC1 (1 of 2) 	145	121	178	138	85	130	102	78	102	129	120
ENSPFOG00000008515  eftud2 	2705	2902	3326	2810	1907	2520	2154	1525	2299	2573	2611
ENSPFOG00000019940  phospho1 	516	675	535	464	306	492	369	151	384	418	222
ENSPFOG00000008742  znf652 	261	323	248	321	230	354	211	109	175	328	222
ENSPFOG00000008794  phb 	2603	2293	2710	2417	1592	2040	1774	1269	1786	1979	2014
ENSPFOG00000008830  ensembl 	145	95	118	82	84	103	97	65	82	115	86
ENSPFOG00000008853  vat1 	2760	3974	3999	3455	2824	4307	2688	1073	2126	3533	2632
ENSPFOG00000008909  rnd2 	772	503	701	534	355	527	415	335	426	529	542
ENSPFOG00000008982  MRC2 	817	892	881	662	651	532	531	250	525	586	583
ENSPFOG00000009432  tlk2 	2420	2311	2849	2579	1618	2106	1741	1549	1987	2447	2312
ENSPFOG00000009811  mettl2a 	483	500	509	448	366	399	373	311	373	442	386
ENSPFOG00000009816  itgb3a 	1281	1460	1822	1356	1183	1384	1170	726	941	1855	1073
ENSPFOG00000019941  rprml 	332	325	332	383	205	343	245	119	240	341	164
ENSPFOG00000009926  tcap 	2	7	368	6	27	227	214	5	1	3	9
ENSPFOG00000009945  ensembl 	28	38	17	40	19	29	19	33	15	12	18
ENSPFOG00000021842  stard3 	1486	1291	1538	1199	912	1259	935	794	1118	1141	1167
ENSPFOG00000010154  ppp1r1b 	3857	5019	4430	4432	3071	4092	3371	2704	3434	3400	5138
ENSPFOG00000019942  NEUROD2 (1 of 2) 	1799	2011	2446	2405	1476	1911	1686	1244	1819	2119	1942
ENSPFOG00000010183  cdk12 	4698	4562	5092	4462	3385	4196	3284	2364	3656	4034	3816
ENSPFOG00000010368  fbxl20 	4053	3997	4388	3816	3032	3747	2860	2049	3187	3558	3283
ENSPFOG00000010477  STAC2 (2 of 2) 	1877	2047	1926	1981	1250	1808	1504	812	1533	1952	1325
ENSPFOG00000010585  si:dkey-208k4.2 	61	66	72	76	40	60	54	21	61	70	47
ENSPFOG00000010667  ADAM11 (2 of 2) 	13874	15579	16070	16308	9247	13491	12052	7885	11983	13803	12286
ENSPFOG00000010960  p3h4 	112	86	100	53	89	64	72	77	67	90	68
ENSPFOG00000011087  fkbp10a 	175	216	261	170	179	188	135	128	150	157	130
ENSPFOG00000011195  NT5C3B (2 of 2) 	660	652	465	428	304	382	341	216	491	330	346
ENSPFOG00000023429  KLHL11 (2 of 2) 	3980	3978	4533	3799	2694	3350	2749	2173	3183	3317	3600
ENSPFOG00000011339  aclya 	6934	7429	7533	5054	3658	6247	4332	3631	4910	5003	7210
ENSPFOG00000023789  cnp 	1959	1617	1466	1343	1068	1426	974	622	1170	1252	995
ENSPFOG00000011507  ttc25 	298	258	194	143	148	222	137	106	112	232	165
ENSPFOG00000011549  dnajc7 	3970	3691	4471	3518	2562	3593	2737	2048	3110	3189	3325
ENSPFOG00000011675  nkiras2 	1965	1762	1668	1820	1016	1239	1221	795	1184	1330	1311
ENSPFOG00000011713  znf385c 	849	1088	1171	930	665	1036	811	478	610	1179	936
ENSPFOG00000011777  dhx58 	361	259	315	272	224	276	232	176	240	302	262
ENSPFOG00000011875  kat2a (1 of 3) 	237	258	282	223	147	219	156	130	188	208	222
ENSPFOG00000011972  kat2a (2 of 3) 	297	285	322	239	179	245	202	135	201	271	241
ENSPFOG00000012082  rab5c (2 of 3) 	2860	2658	2823	2448	1687	2375	1780	1317	2016	2054	2188
ENSPFOG00000024808  kcnh4a (2 of 2) 	72	68	57	44	31	52	44	34	35	47	70
ENSPFOG00000012126  kat2a (3 of 3) 	309	319	359	282	205	256	209	147	253	295	264
ENSPFOG00000023458  rab5c (3 of 3) 	1116	984	1004	946	611	897	703	485	761	745	825
ENSPFOG00000012318  kcnh4a (1 of 2) 	43	51	52	36	23	47	36	28	26	37	48
ENSPFOG00000012505  hcrt 	4	3	8	8	0	5	4	10	4	6	8
ENSPFOG00000012515  si:ch211-210g13.5 	3698	3616	4114	3320	2369	3352	2708	1784	2916	3084	3374
ENSPFOG00000012581  stat5a 	695	828	729	607	446	719	463	455	588	714	644
ENSPFOG00000012990  stat3 (2 of 2) 	5312	5509	5314	4672	3231	4972	3925	3155	3990	4552	4777
ENSPFOG00000012687  stat3 (1 of 2) 	3111	3210	3073	2787	1887	2908	2258	1881	2388	2620	2820
ENSPFOG00000013263  ptrfa 	206	177	244	210	150	227	178	111	134	164	167
ENSPFOG00000013267  atp6v0a1a 	1602	1522	1567	1231	1099	1293	1002	788	1225	1129	1205
ENSPFOG00000013413  zgc:153952 	383	384	347	349	263	339	294	223	285	266	391
ENSPFOG00000013488  hsd17b1 	2	4	2	12	4	7	2	7	4	0	2
ENSPFOG00000013556  si:ch73-141c7.1 	3	0	1	0	0	4	1	1	1	2	0
ENSPFOG00000013572  ensembl 	238	213	76	295	51	171	160	97	212	111	41
ENSPFOG00000013586  ensembl 	1	0	1	0	0	0	0	0	0	1	0
ENSPFOG00000013597  si:dkey-194j22.6 	280	409	164	244	141	289	242	126	157	213	145
ENSPFOG00000022659  ensembl 	2	4	8	0	0	4	3	1	2	2	4
ENSPFOG00000013653  ccdc43 	313	235	266	262	159	286	190	108	192	156	186
ENSPFOG00000013667  c1ql3b 	3398	2989	3557	3331	2020	2602	2282	1576	2420	2805	2403
ENSPFOG00000013675  ensembl 	9	8	20	12	10	9	10	12	6	19	22
ENSPFOG00000013677  apnl (1 of 2) 	0	0	1	0	2	5	5	0	1	3	2
ENSPFOG00000013682  ramp2 (1 of 2) 	283	278	399	297	251	305	259	89	246	297	197
ENSPFOG00000023607  apnl (2 of 2) 	2	1	0	1	0	1	1	1	0	0	1
ENSPFOG00000013699  ramp2 (2 of 2) 	281	357	454	365	271	331	233	105	271	326	273
ENSPFOG00000013708  ezh1 	17306	17285	18138	15498	10942	14231	11459	10119	11509	13253	17166
ENSPFOG00000013864  cntnap1 	7551	9680	6853	5784	4145	7715	5708	2809	3956	6154	6882
ENSPFOG00000014074  PLEKHH3 	1113	989	880	895	716	870	603	640	859	753	992
ENSPFOG00000014108  tubg1 	3722	3244	3866	3255	2335	3000	2474	1668	2870	2700	2666
ENSPFOG00000014168  fam134c (1 of 2) 	1148	1097	1226	1103	711	1025	814	615	823	973	979
ENSPFOG00000014320  psmc3ip 	5193	6518	5644	5731	3350	6301	5218	2584	3687	6243	3990
ENSPFOG00000014236  mlx (1 of 2) 	694	664	739	609	436	547	485	311	490	445	534
ENSPFOG00000014249  fmnl1a 	4925	6280	5371	5545	3165	6155	5095	2477	3536	6203	3783
ENSPFOG00000014282  SRCIN1 (2 of 3) 	298	1759	289	738	131	1805	1406	77	156	1893	184
ENSPFOG00000024030  fam134c (2 of 2) 	743	770	880	685	516	624	499	417	515	608	608
ENSPFOG00000014364  mlx (2 of 2) 	275	252	303	254	163	248	173	131	188	198	206
ENSPFOG00000014677  SRCIN1 (3 of 3) 	354	1920	334	911	175	2220	1548	67	154	2149	209
ENSPFOG00000014787  ensembl 	3831	3225	3767	3845	2293	3139	2494	1924	2747	2878	2855
ENSPFOG00000014801  wnt9b 	14	19	17	15	8	14	20	10	7	20	12
ENSPFOG00000014829  gosr2 	579	524	590	498	332	477	351	255	412	453	509
ENSPFOG00000014833  gpatch8 	19676	23182	21597	21778	12939	23087	17873	12313	14878	22662	19506
ENSPFOG00000014877  MAP3K14 (2 of 2) 	1204	1115	1196	1095	783	929	859	626	899	1004	991
ENSPFOG00000014901  baxa (1 of 2) 	1088	924	905	908	711	872	556	541	905	827	864
ENSPFOG00000024677  baxa (2 of 2) 	92	88	38	60	66	44	49	67	69	74	71
ENSPFOG00000014915  rps11 	11791	10648	10439	10553	7727	9930	6875	6027	8926	8832	9293
ENSPFOG00000021593  SNORD35 	5	4	6	4	5	3	3	4	3	6	3
ENSPFOG00000021024  SNORD35 	7	6	6	2	5	4	2	6	8	10	3
ENSPFOG00000021111  SNORD35 	4	2	1	6	2	3	2	1	2	4	1
ENSPFOG00000014935  lfng 	2978	2525	2880	2383	1967	2279	1704	1385	2147	2177	2501
ENSPFOG00000015015  ttyh3a 	3620	3618	3594	4042	2524	3567	2499	1781	2549	2852	3150
ENSPFOG00000015107  snx8a 	391	319	390	276	240	268	217	167	241	252	213
ENSPFOG00000015165  nudt1 	547	434	559	409	359	394	362	313	409	346	394
ENSPFOG00000015171  ftsj2 	260	232	274	246	137	223	188	143	190	218	191
ENSPFOG00000001524  DOCK3 (1 of 3) 	9709	8192	8167	7990	5024	6785	6062	3872	5382	7773	5901
ENSPFOG00000002989  pcbp4 (1 of 2) 	2369	2328	2591	2498	1287	2146	1777	1380	1884	2251	2465
ENSPFOG00000003094  DAG1 (1 of 2) 	2674	2292	2970	2247	1687	2250	2033	1404	1907	2430	2213
ENSPFOG00000003136  GRM7 (2 of 2) 	3175	3178	3899	3563	2137	3143	2430	1668	2498	3064	2683
ENSPFOG00000020647  AMIGO3 (2 of 2) 	41	44	52	39	25	49	30	24	27	48	62
ENSPFOG00000021990  fam208ab 	4356	4000	4618	3729	2494	3583	2971	2199	3223	3419	3594
ENSPFOG00000003490  asb14b 	31	48	45	66	20	34	31	34	45	26	55
ENSPFOG00000003610  dnah12 	282	579	201	196	178	559	278	98	146	405	156
ENSPFOG00000005244  gid8a 	1426	1499	1593	1429	1004	1343	1064	789	1174	1125	1321
ENSPFOG00000005323  slc17a9b 	403	384	408	252	306	262	224	200	295	285	261
ENSPFOG00000020648  bhlhe23 	1002	904	1164	1105	636	875	595	163	865	832	99
ENSPFOG00000021361  ensembl 	5	10	6	11	8	5	5	8	11	11	12
ENSPFOG00000005558  YTHDF1 (2 of 2) 	1010	1002	1078	942	639	897	735	516	714	779	874
ENSPFOG00000005618  birc7 	1863	1720	2023	1583	1029	1479	1197	1167	1529	1402	1780
ENSPFOG00000023974  nkain4 	2344	2198	2544	1994	1323	1912	1534	1437	1915	1914	2245
ENSPFOG00000024056  si:dkey-70p6.1 (2 of 2) 	668	907	805	762	499	815	662	425	521	1014	797
ENSPFOG00000005737  SLC2A4RG 	33	58	20	42	24	56	32	7	13	71	25
ENSPFOG00000005845  zbtb46 	3058	2644	3107	2742	2036	2417	1963	1241	2299	2566	2042
ENSPFOG00000021346  ensembl 	0	0	0	0	0	0	0	0	0	0	0
ENSPFOG00000005921  uckl1b 	1628	1968	1499	1832	1080	1735	1244	967	1531	1568	1457
ENSPFOG00000006173  ZNF512B 	7255	8336	7945	7429	4824	7489	5786	3703	4994	7424	6623
ENSPFOG00000006339  samd10b 	1720	1711	1900	1621	1113	1528	1222	1002	1273	1388	1804
ENSPFOG00000006431  prpf6 	2993	2989	3275	2704	1941	2576	2253	1659	2374	2645	2585
ENSPFOG00000006833  aar2 	1349	1258	1438	1088	817	1005	863	527	941	1025	1155
ENSPFOG00000006865  EMILIN3 (2 of 2) 	158	114	195	132	71	123	121	68	108	133	88
ENSPFOG00000006923  b4galt5 	597	731	548	608	449	759	507	211	456	631	713
ENSPFOG00000007020  slc9a8 	1695	1584	1583	1434	1080	1268	1104	835	1171	1306	1365
ENSPFOG00000007299  ensembl 	11	51	16	18	3	63	44	5	12	58	8
ENSPFOG00000007371  spata2 	2078	2149	2136	1956	1369	1967	1524	965	1492	1991	1802
ENSPFOG00000007389  rnf114 	1268	1235	1600	1114	798	1011	825	713	902	1257	1134
ENSPFOG00000007436  mafba 	1262	1182	1532	1390	820	1089	907	809	1063	1122	1284
ENSPFOG00000007451  DHX35 	1707	1519	1806	1285	962	1152	972	750	1076	1231	1294
ENSPFOG00000007791  C20orf24 	714	569	684	555	448	525	446	295	428	489	492
ENSPFOG00000007793  zhx3 	1754	1507	1939	1681	1112	1536	1093	911	1304	1448	1485
ENSPFOG00000007841  plcg1 	3721	4863	4180	3831	2548	4308	3156	1565	2840	4155	3289
ENSPFOG00000008298  top1 	2368	2300	2549	2018	1404	1920	1334	1092	1554	2049	1687
ENSPFOG00000008448  ncoa6 	7315	7128	7581	7837	4872	6840	6254	4028	5545	7873	7042
ENSPFOG00000008502  GGT7 	7992	6621	6749	5939	4620	5797	4491	2647	5195	5715	4620
ENSPFOG00000008642  TP53INP2 	1420	1628	878	1307	802	1292	997	760	1183	1071	1272
ENSPFOG00000008667  snai1b 	11	6	9	1	7	13	12	9	7	4	7
ENSPFOG00000023291  ensembl 	0	0	1	0	0	0	0	0	0	0	0
ENSPFOG00000023332  ensembl 	76	1	28	28	3	6	8	5	28	36	16
ENSPFOG00000008702  samhd1 	532	543	586	488	383	502	435	348	367	430	553
ENSPFOG00000009064  si:ch211-117c9.1 	1181	1240	1469	1170	837	1226	954	1004	1059	1259	1094
ENSPFOG00000009167  AMHR2 	58	39	50	42	26	46	42	77	54	69	169
ENSPFOG00000009220  ensembl 	32	26	45	36	27	20	33	25	30	44	93
ENSPFOG00000009341  SLC26A6 (1 of 3) 	13	27	23	23	22	24	5	15	26	13	13
ENSPFOG00000009646  si:ch211-117c9.5 	10821	9764	12102	9992	6672	9204	7461	5589	7757	9296	9578
ENSPFOG00000024359  zgc:158254 	1769	2018	2031	1632	1200	1514	1310	950	1345	1563	1427
ENSPFOG00000009916  ensembl 	7	11	5	11	3	5	7	4	3	7	4
ENSPFOG00000010009  ensembl 	4427	5032	4798	4727	2977	4447	3718	2405	3383	4131	3848
ENSPFOG00000010462  ensembl 	21	2	26	27	37	4	6	8	22	13	17
ENSPFOG00000010540  ddx20 	984	866	1095	944	582	796	663	504	707	773	769
ENSPFOG00000010623  kcnd3 (2 of 2) 	3545	3238	4150	3569	2230	3328	2923	2219	2575	3459	3420
ENSPFOG00000007388  ap1b1 (1 of 2) 	1681	1553	1869	1352	1080	1615	1220	848	1294	1331	1402
ENSPFOG00000007580  gas2l1 	3149	3370	3852	3234	2453	3276	2444	1845	2372	3051	3245
ENSPFOG00000007595  ewsr1b 	13493	13014	14629	12775	8572	11905	10212	7347	9959	13270	12141
ENSPFOG00000007737  emid1 	1422	1341	1494	1393	913	1264	1153	938	985	1293	1415
ENSPFOG00000007717  rhbdd3 	802	758	838	790	522	667	594	463	565	634	717
ENSPFOG00000007909  DNAH10 	377	974	283	500	207	703	330	156	301	684	305
ENSPFOG00000009154  atp6v0a2b 	536	505	454	422	287	477	311	241	388	402	481
ENSPFOG00000009369  tctn2 	400	388	463	362	225	396	305	206	326	311	326
ENSPFOG00000009370  si:ch211-225b11.4 	427	405	433	379	299	370	359	153	264	454	392
ENSPFOG00000009421  ensembl 	315	223	319	272	218	240	224	165	229	250	263
ENSPFOG00000009438  pik3ip1 	2205	2321	2563	2284	1454	2058	1754	1176	1838	2042	1818
ENSPFOG00000009526  limk2 	529	555	627	596	364	550	486	319	437	580	518
ENSPFOG00000009995  si:ch211-225b11.1 	1	4	4	11	4	4	6	3	3	2	1
ENSPFOG00000010217  wscd2 	3424	2600	2655	2323	1809	2479	1873	1296	1979	2350	2413
ENSPFOG00000010257  cmklr1 	70	110	122	74	92	82	85	39	93	96	96
ENSPFOG00000010271  ficd 	1993	1925	2240	2032	1314	1658	1536	1049	1574	1704	1646
ENSPFOG00000010290  sart3 	4201	4533	4985	4469	3059	3780	3458	2198	3404	4031	3414
ENSPFOG00000010509  ISCU (1 of 2) 	403	334	430	342	238	312	243	215	269	300	317
ENSPFOG00000020281  OMG (2 of 3) 	2	0	5	0	3	2	3	2	0	0	0
ENSPFOG00000010542  tmem119a 	19	23	30	31	12	28	19	12	20	27	0
ENSPFOG00000010545  coro1ca 	4413	4010	4455	4126	2689	3693	2681	2099	2981	3607	3190
ENSPFOG00000010772  ssh1b 	3036	3007	3202	2860	1940	2891	2227	1604	2346	2726	2830
ENSPFOG00000011061  dao.3 	4651	4043	4407	3957	2567	3383	2672	2071	2790	3275	3247
ENSPFOG00000011190  svopa 	5719	5648	5621	5012	3304	4697	3642	2541	3530	4628	4155
ENSPFOG00000011403  usp30 	1417	1319	1617	1572	944	1397	1061	881	1079	1445	1361
ENSPFOG00000011495  alkbh2 	197	155	167	156	118	158	125	92	184	141	153
ENSPFOG00000011511  unga 	132	101	158	87	87	99	98	92	127	100	99
ENSPFOG00000011578  pxmp2 	840	547	624	592	403	490	390	358	464	487	540
ENSPFOG00000023567  isg15 (2 of 2) 	10	3	3	8	1	4	8	15	2	5	8
ENSPFOG00000022225  isg15 (1 of 2) 	6	4	8	2	2	3	4	10	2	11	12
ENSPFOG00000011603  GATC 	493	482	502	401	260	380	310	238	311	357	342
ENSPFOG00000011607  sgsm1a 	8646	9944	9858	9253	6060	9838	7536	4553	6696	8669	6466
ENSPFOG00000011967  slc6a4b 	63	74	93	62	54	73	58	22	50	84	77
ENSPFOG00000012300  ensembl 	448	391	441	378	273	357	270	202	345	343	355
ENSPFOG00000021886  ankrd13a 	1815	1857	1935	1870	1389	1769	1313	1029	1412	1628	1603
ENSPFOG00000012314  git2a 	5184	5793	4646	5647	3761	5266	4570	3291	3477	5856	4613
ENSPFOG00000012434  tchp 	456	336	478	513	262	361	290	228	304	382	335
ENSPFOG00000012514  gltpa 	20	15	4	4	11	9	11	1	13	0	5
ENSPFOG00000012534  trpv4 	167	125	198	128	124	135	85	96	117	138	112
ENSPFOG00000012696  fam222a 	260	369	231	302	113	380	309	108	111	407	184
ENSPFOG00000024345  mvk 	349	378	378	308	224	325	301	172	238	298	206
ENSPFOG00000013004  mmab 	408	425	409	401	309	479	324	285	319	376	346
ENSPFOG00000013007  aldh3b2 	160	172	153	126	179	182	142	107	115	125	121
ENSPFOG00000012716  ube3b 	1170	1364	1298	1124	759	1362	966	577	869	1236	1034
ENSPFOG00000013084  kctd10 	914	904	1001	779	602	722	647	495	704	707	758
ENSPFOG00000013123  myo1ha (1 of 2) 	40	44	34	48	31	28	34	35	32	41	48
ENSPFOG00000024380  myo1ha (2 of 2) 	7	17	17	5	11	4	13	6	2	21	22
ENSPFOG00000013538  foxn4 	233	195	288	178	132	141	140	123	120	151	175
ENSPFOG00000013619  acacb 	717	678	840	664	366	720	826	288	394	919	525
ENSPFOG00000014344  pole 	487	248	285	258	132	288	484	103	156	326	96
ENSPFOG00000014733  p2rx2 	18	3	6	46	5	27	3	5	2	0	5
ENSPFOG00000014821  pes 	1175	951	1051	866	724	925	752	506	761	849	835
ENSPFOG00000014885  gal3st1a 	389	366	348	314	210	330	270	195	219	289	304
ENSPFOG00000014897  lztr1 	2559	2217	2515	2060	1447	2148	1650	1188	1825	1856	2021
ENSPFOG00000020282  CLDN22 	8	2	4	4	0	2	2	1	6	2	4
ENSPFOG00000014986  AIFM3 	2752	2777	2462	2205	1574	2247	1551	3603	1996	2088	2031
ENSPFOG00000015142  si:dkey-98f17.5 	1561	1552	1893	1656	958	1193	1161	1027	1303	1504	1506
ENSPFOG00000021324  ensembl 	1	1	1	2	1	1	1	2	0	2	2
ENSPFOG00000022864  slc2a11b (2 of 2) 	9	7	10	14	5	2	2	6	9	2	10
ENSPFOG00000022144  ensembl 	28	37	17	21	16	93	38	17	14	44	49
ENSPFOG00000015196  slc2a11b (1 of 2) 	20	48	21	34	12	14	3	35	24	12	13
ENSPFOG00000015300  rbm19 	510	439	514	450	309	441	302	293	306	360	404
ENSPFOG00000015421  PLBD2 (1 of 2) 	419	404	339	341	275	363	313	250	370	378	325
ENSPFOG00000015471  zgc:158398 	1387	1389	1229	1053	835	1031	881	650	939	1023	1043
ENSPFOG00000015500  PLBD2 (2 of 2) 	458	383	391	322	220	303	253	198	313	311	345
ENSPFOG00000015588  morc2 	5856	5704	6170	5371	3732	5112	3987	2981	4300	5183	4729
ENSPFOG00000015680  ensembl 	1791	1509	1851	1701	769	1339	1074	825	1169	1643	1375
ENSPFOG00000015745  SLC8B1 	1596	1489	1597	1381	926	1280	1006	871	1152	1152	1238
ENSPFOG00000015798  tpcn1 	3116	2658	3380	2630	1787	2485	1985	1699	2111	2635	2496
ENSPFOG00000015991  iqcd 	348	279	403	286	205	303	198	191	244	323	310
ENSPFOG00000016001  tbx5b 	12	19	15	10	11	8	12	10	8	7	8
ENSPFOG00000016037  PLEKHA2 	585	619	636	527	413	516	316	311	417	495	506
ENSPFOG00000023537  TACC1 (2 of 2) 	8937	8716	8480	7917	6164	8239	6363	3537	7300	7553	6591
ENSPFOG00000016171  ddhd2 	2818	3023	3017	2601	1670	2534	2057	1673	2123	2432	2495
ENSPFOG00000016346  si:ch211-166a6.5 	292	298	379	258	242	273	259	231	253	286	249
ENSPFOG00000016474  srrd 	296	315	360	347	243	264	181	152	236	291	210
ENSPFOG00000016485  tfip11 	1815	1560	2006	1626	1203	1367	1298	988	1316	1448	1466
ENSPFOG00000016511  thoc5 	1903	1602	1993	1795	1247	1495	1242	965	1419	1644	1474
ENSPFOG00000016590  NEFH 	14251	14260	13911	8648	7617	10507	7719	5914	7351	8120	11257
ENSPFOG00000016597  fancg 	112	89	135	94	98	98	59	65	67	95	109
ENSPFOG00000016627  vcp 	7768	6711	8211	6237	4891	6315	4737	4041	5429	5611	5773
ENSPFOG00000016672  akr1a1a 	6	6	2	11	1	6	4	6	2	3	4
ENSPFOG00000016693  DNAJB5 (2 of 2) 	2628	2779	2489	2258	1332	2286	2461	1014	1864	2138	1729
ENSPFOG00000016724  epg5 	1869	2326	1903	2122	1291	2424	2122	1069	1314	2524	1557
ENSPFOG00000017040  lix1 	777	573	638	871	630	634	295	226	663	576	262
ENSPFOG00000017064  riok2 	549	494	592	545	400	440	353	266	390	463	408
ENSPFOG00000017097  cfap52 (2 of 2) 	142	106	116	106	79	124	72	74	96	116	121
ENSPFOG00000017164  rgmb 	1157	1062	1099	905	647	795	793	517	712	827	1063
ENSPFOG00000017179  erap2 	203	171	189	146	132	214	198	98	178	213	121
ENSPFOG00000017275  lnpep 	1666	1603	1636	1634	1190	1537	1099	779	1162	1323	1149
ENSPFOG00000017355  slc14a2 	124	89	52	103	24	22	61	42	11	97	110
ENSPFOG00000017373  ensembl 	3072	3232	3058	3057	2225	2636	2275	1902	2339	2662	2532
ENSPFOG00000017388  ensembl 	2773	2870	2856	2738	1911	2378	1964	1678	2063	2327	2279
ENSPFOG00000024254  ensembl 	639	660	672	557	412	553	465	373	487	496	491
ENSPFOG00000017398  setbp1 	1141	2118	1398	1578	837	2244	1703	412	688	2534	1006
ENSPFOG00000017422  cdk7 	797	677	806	745	444	608	456	361	586	581	571
ENSPFOG00000017445  serinc5 	3418	3093	3495	3014	2064	2813	2129	1827	2654	2718	2599
ENSPFOG00000017481  thbs4a 	2174	1869	2310	2003	1292	1765	1324	1188	1664	1623	1608
ENSPFOG00000017583  mtx3 	611	534	604	545	376	441	441	320	397	477	488
ENSPFOG00000017613  cmya5 	563	495	531	565	322	385	373	332	374	388	431
ENSPFOG00000017634  papd4 	647	541	731	596	361	511	427	364	438	593	503
ENSPFOG00000017658  homer1b 	2316	2911	2817	2552	1644	2664	1869	1069	2224	2828	1718
ENSPFOG00000017702  JMY (2 of 2) 	2261	3024	2750	2536	1831	2575	2035	1333	1783	2515	2327
ENSPFOG00000017726  cenph 	133	151	117	131	83	145	86	107	105	103	119
ENSPFOG00000017743  dimt1l 	498	501	477	416	284	353	305	281	284	400	350
ENSPFOG00000017786  KIF2A (2 of 2) 	4175	3679	3990	3610	2580	2960	2568	2011	2862	3245	2991
ENSPFOG00000017837  unc45b 	10	4	25	11	15	11	58	5	4	3	9
ENSPFOG00000017906  pip5k1bb (1 of 2) 	206	260	189	173	126	159	113	114	140	149	189
ENSPFOG00000017934  pip5k1bb (2 of 2) 	326	389	351	278	221	309	213	177	258	246	337
ENSPFOG00000017965  col4a3bpa 	2116	2434	2675	2188	1367	2415	1538	1139	1935	2234	1685
ENSPFOG00000018013  polk 	323	352	418	315	216	277	247	185	224	271	272
ENSPFOG00000018049  ankdd1b 	27	29	27	24	21	28	21	23	17	41	21
ENSPFOG00000018064  poc5 	79	75	89	53	45	78	63	48	42	63	56
ENSPFOG00000018083  sv2c 	688	981	680	497	352	780	686	314	366	769	658
ENSPFOG00000018124  iqgap2 	536	597	531	394	430	457	401	305	362	431	392
ENSPFOG00000018281  f2rl2 	58	62	50	38	41	68	25	44	39	30	31
ENSPFOG00000018283  ensembl 	17366	20195	16469	11551	11496	12454	10978	6454	14787	11201	12817
